DATE,STATION,LONGITUDE,PRCP_ATTRIBUTES,TMAX,ELEVATION,TMAX_ATTRIBUTES,TMIN,PRCP,LATITUDE,NAME,TMIN_ATTRIBUTES
2023-06-28,USW00094728,-73.96925,"T,,W,2400",27.8,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-06-29,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",18.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-06-30,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",21.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-01,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-02,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",21.1,14.7,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-03,USW00094728,-73.96925,",,W,2400",31.7,42.7,",,W",22.2,11.4,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-04,USW00094728,-73.96925,",,W,2400",28.3,42.7,",,W",22.8,16.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-05,USW00094728,-73.96925,",,W,2400",33.9,42.7,",,W",22.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-06,USW00094728,-73.96925,",,W,2400",32.2,42.7,",,W",23.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-07,USW00094728,-73.96925,",,W,2400",30.6,42.7,",,W",23.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-08,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",24.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-09,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",22.2,24.9,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-10,USW00094728,-73.96925,"T,,W,2400",28.9,42.7,",,W",21.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-11,USW00094728,-73.96925,",,W,2400",31.7,42.7,",,W",20.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-12,USW00094728,-73.96925,",,W,2400",32.8,42.7,",,W",24.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-13,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",25.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-14,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",21.7,12.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-15,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",21.7,1.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-16,USW00094728,-73.96925,",,W,2400",25.6,42.7,",,W",23.3,33.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-17,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",23.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-18,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",22.8,5.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-19,USW00094728,-73.96925,"T,,W,2400",26.7,42.7,",,W",22.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-20,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",22.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-21,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",21.7,3.8,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-22,USW00094728,-73.96925,",,W,2400",29.4,42.7,",,W",21.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-23,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-24,USW00094728,-73.96925,",,W,2400",29.4,42.7,",,W",23.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-25,USW00094728,-73.96925,",,W,2400",30.0,42.7,",,W",20.0,7.1,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-26,USW00094728,-73.96925,",,W,2400",30.6,42.7,",,W",20.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-27,USW00094728,-73.96925,",,W,2400",33.3,42.7,",,W",23.9,3.8,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-28,USW00094728,-73.96925,"T,,W,2400",33.3,42.7,",,W",23.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-29,USW00094728,-73.96925,",,W,2400",31.7,42.7,",,W",21.1,1.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-30,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-07-31,USW00094728,-73.96925,",,W,2400",29.4,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-01,USW00094728,-73.96925,"T,,W,2400",27.8,42.7,",,W",18.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-02,USW00094728,-73.96925,",,W,2400",27.2,42.7,",,W",17.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-03,USW00094728,-73.96925,"T,,W,2400",26.7,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-04,USW00094728,-73.96925,"T,,W,2400",25.0,42.7,",,W",21.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-05,USW00094728,-73.96925,",,W,2400",30.6,42.7,",,W",21.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-06,USW00094728,-73.96925,",,W,2400",30.6,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-07,USW00094728,-73.96925,",,W,2400",27.2,42.7,",,W",20.0,28.4,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-08,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",21.1,0.3,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-09,USW00094728,-73.96925,",,W,2400",30.0,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-10,USW00094728,-73.96925,",,W,2400",27.2,42.7,",,W",21.1,12.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-11,USW00094728,-73.96925,",,W,2400",29.4,42.7,",,W",19.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-12,USW00094728,-73.96925,"T,,W,2400",29.4,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-13,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",20.6,17.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-14,USW00094728,-73.96925,",,W,2400",30.6,42.7,",,W",22.2,0.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-15,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",21.1,19.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-16,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",20.6,33.8,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-17,USW00094728,-73.96925,"T,,W,2400",26.1,42.7,",,W",22.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-18,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",18.3,19.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-19,USW00094728,-73.96925,",,W,2400",25.6,42.7,",,W",17.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-20,USW00094728,-73.96925,",,W,2400",29.4,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-21,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",22.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-22,USW00094728,-73.96925,",,W,2400",26.1,42.7,",,W",19.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-23,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",17.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-24,USW00094728,-73.96925,",,W,2400",22.8,42.7,",,W",19.4,3.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-25,USW00094728,-73.96925,",,W,2400",25.6,42.7,",,W",20.6,11.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-26,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",22.8,13.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-27,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",21.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-28,USW00094728,-73.96925,",,W,2400",24.4,42.7,",,W",20.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-29,USW00094728,-73.96925,"T,,W,2400",26.7,42.7,",,W",20.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-30,USW00094728,-73.96925,",,W,2400",28.3,42.7,",,W",20.0,6.9,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-08-31,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",17.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-01,USW00094728,-73.96925,",,W,2400",24.4,42.7,",,W",16.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-02,USW00094728,-73.96925,",,W,2400",26.1,42.7,",,W",16.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-03,USW00094728,-73.96925,",,W,2400",31.1,42.7,",,W",20.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-04,USW00094728,-73.96925,"T,,W,2400",31.7,42.7,",,W",22.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-05,USW00094728,-73.96925,",,W,2400",33.3,42.7,",,W",23.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-06,USW00094728,-73.96925,",,W,2400",33.9,42.7,",,W",25.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-07,USW00094728,-73.96925,"T,,W,2400",33.9,42.7,",,W",24.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-08,USW00094728,-73.96925,",,W,2400",32.2,42.7,",,W",21.7,2.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-09,USW00094728,-73.96925,",,W,2400",28.9,42.7,",,W",21.1,0.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-10,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",20.6,45.7,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-11,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",20.6,42.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-12,USW00094728,-73.96925,",,W,2400",27.8,42.7,",,W",20.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-13,USW00094728,-73.96925,",,W,2400",26.1,42.7,",,W",21.1,5.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-14,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",17.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-15,USW00094728,-73.96925,",,W,2400",20.6,42.7,",,W",14.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-16,USW00094728,-73.96925,",,W,2400",23.9,42.7,",,W",15.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-17,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",15.0,5.3,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-18,USW00094728,-73.96925,",,W,2400",20.0,42.7,",,W",15.6,34.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-19,USW00094728,-73.96925,",,W,2400",22.2,42.7,",,W",14.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-20,USW00094728,-73.96925,",,W,2400",23.3,42.7,",,W",14.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-21,USW00094728,-73.96925,",,W,2400",21.7,42.7,",,W",13.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-22,USW00094728,-73.96925,",,W,2400",21.7,42.7,",,W",15.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-23,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",13.9,24.4,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-24,USW00094728,-73.96925,",,W,2400",18.9,42.7,",,W",16.7,31.8,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-25,USW00094728,-73.96925,",,W,2400",18.9,42.7,",,W",13.9,15.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-26,USW00094728,-73.96925,",,W,2400",15.6,42.7,",,W",12.2,5.1,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-27,USW00094728,-73.96925,",,W,2400",17.8,42.7,",,W",10.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-28,USW00094728,-73.96925,",,W,2400",18.3,42.7,",,W",13.3,9.7,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-29,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",15.0,139.2,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-09-30,USW00094728,-73.96925,",,W,2400",18.9,42.7,",,W",13.9,1.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-01,USW00094728,-73.96925,",,W,2400",24.4,42.7,",,W",15.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-02,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",17.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-03,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",16.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-04,USW00094728,-73.96925,",,W,2400",28.3,42.7,",,W",18.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-05,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",16.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-06,USW00094728,-73.96925,",,W,2400",21.7,42.7,",,W",19.4,3.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-07,USW00094728,-73.96925,",,W,2400",20.6,42.7,",,W",11.7,8.9,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-08,USW00094728,-73.96925,",,W,2400",15.0,42.7,",,W",10.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-09,USW00094728,-73.96925,"T,,W,2400",15.6,42.7,",,W",9.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-10,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",11.1,0.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-11,USW00094728,-73.96925,",,W,2400",20.6,42.7,",,W",12.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-12,USW00094728,-73.96925,",,W,2400",20.6,42.7,",,W",11.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-13,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",10.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-14,USW00094728,-73.96925,",,W,2400",13.3,42.7,",,W",9.4,20.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-15,USW00094728,-73.96925,",,W,2400",15.6,42.7,",,W",10.0,0.3,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-16,USW00094728,-73.96925,"T,,W,2400",17.2,42.7,",,W",8.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-17,USW00094728,-73.96925,",,W,2400",16.1,42.7,",,W",10.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-18,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",11.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-19,USW00094728,-73.96925,",,W,2400",17.8,42.7,",,W",11.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-20,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",15.0,21.3,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-21,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",13.3,17.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-22,USW00094728,-73.96925,",,W,2400",13.9,42.7,",,W",8.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-23,USW00094728,-73.96925,",,W,2400",15.6,42.7,",,W",8.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-24,USW00094728,-73.96925,",,W,2400",18.3,42.7,",,W",8.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-25,USW00094728,-73.96925,",,W,2400",22.2,42.7,",,W",11.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-26,USW00094728,-73.96925,",,W,2400",25.0,42.7,",,W",14.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-27,USW00094728,-73.96925,",,W,2400",23.3,42.7,",,W",17.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-28,USW00094728,-73.96925,",,W,2400",26.7,42.7,",,W",17.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-29,USW00094728,-73.96925,",,W,2400",17.2,42.7,",,W",10.6,11.9,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-30,USW00094728,-73.96925,",,W,2400",15.6,42.7,",,W",10.0,15.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-10-31,USW00094728,-73.96925,"T,,W,2400",10.6,42.7,",,W",7.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-01,USW00094728,-73.96925,",,W,2400",9.4,42.7,",,W",3.9,0.3,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-02,USW00094728,-73.96925,",,W,2400",8.9,42.7,",,W",1.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-03,USW00094728,-73.96925,",,W,2400",12.8,42.7,",,W",5.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-04,USW00094728,-73.96925,",,W,2400",16.1,42.7,",,W",8.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-05,USW00094728,-73.96925,"T,,W,2400",18.3,42.7,",,W",9.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-06,USW00094728,-73.96925,",,W,2400",13.3,42.7,",,W",6.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-07,USW00094728,-73.96925,",,W,2400",17.8,42.7,",,W",11.7,1.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-08,USW00094728,-73.96925,",,W,2400",12.2,42.7,",,W",6.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-09,USW00094728,-73.96925,",,W,2400",13.9,42.7,",,W",5.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-10,USW00094728,-73.96925,",,W,2400",11.7,42.7,",,W",7.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-11,USW00094728,-73.96925,",,W,2400",12.8,42.7,",,W",5.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-12,USW00094728,-73.96925,",,W,2400",6.7,42.7,",,W",2.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-13,USW00094728,-73.96925,"T,,W,2400",9.4,42.7,",,W",1.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-14,USW00094728,-73.96925,",,W,2400",11.7,42.7,",,W",5.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-15,USW00094728,-73.96925,",,W,2400",11.7,42.7,",,W",3.9,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-16,USW00094728,-73.96925,",,W,2400",18.3,42.7,",,W",7.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-17,USW00094728,-73.96925,",,W,2400",19.4,42.7,",,W",11.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-18,USW00094728,-73.96925,"T,,W,2400",17.2,42.7,",,W",5.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-19,USW00094728,-73.96925,",,W,2400",12.8,42.7,",,W",4.4,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-20,USW00094728,-73.96925,",,W,2400",7.8,42.7,",,W",2.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-21,USW00094728,-73.96925,",,W,2400",8.9,42.7,",,W",0.6,15.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-22,USW00094728,-73.96925,",,W,2400",12.2,42.7,",,W",8.9,49.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-23,USW00094728,-73.96925,",,W,2400",11.1,42.7,",,W",6.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-24,USW00094728,-73.96925,",,W,2400",10.6,42.7,",,W",0.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-25,USW00094728,-73.96925,",,W,2400",4.4,42.7,",,W",-1.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-26,USW00094728,-73.96925,",,W,2400",13.3,42.7,",,W",1.7,7.1,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-27,USW00094728,-73.96925,",,W,2400",13.3,42.7,",,W",2.2,2.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-28,USW00094728,-73.96925,"T,,W,2400",5.0,42.7,",,W",0.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-29,USW00094728,-73.96925,",,W,2400",3.3,42.7,",,W",-2.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-11-30,USW00094728,-73.96925,",,W,2400",10.6,42.7,",,W",1.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-01,USW00094728,-73.96925,",,W,2400",10.6,42.7,",,W",6.1,10.4,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-02,USW00094728,-73.96925,",,W,2400",15.6,42.7,",,W",8.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-03,USW00094728,-73.96925,",,W,2400",11.7,42.7,",,W",8.9,14.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-04,USW00094728,-73.96925,",,W,2400",12.2,42.7,",,W",5.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-05,USW00094728,-73.96925,",,W,2400",6.1,42.7,",,W",3.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-06,USW00094728,-73.96925,",,W,2400",6.1,42.7,",,W",0.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-07,USW00094728,-73.96925,"T,,W,2400",3.9,42.7,",,W",0.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-08,USW00094728,-73.96925,",,W,2400",10.6,42.7,",,W",3.3,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-09,USW00094728,-73.96925,"T,,W,2400",15.0,42.7,",,W",6.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-10,USW00094728,-73.96925,",,W,2400",16.1,42.7,",,W",10.0,28.4,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-11,USW00094728,-73.96925,",,W,2400",10.0,42.7,",,W",3.3,14.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-12,USW00094728,-73.96925,",,W,2400",6.7,42.7,",,W",2.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-13,USW00094728,-73.96925,",,W,2400",8.3,42.7,",,W",2.2,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-14,USW00094728,-73.96925,",,W,2400",5.0,42.7,",,W",0.6,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-15,USW00094728,-73.96925,",,W,2400",14.4,42.7,",,W",2.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-16,USW00094728,-73.96925,",,W,2400",12.2,42.7,",,W",7.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-17,USW00094728,-73.96925,",,W,2400",15.0,42.7,",,W",8.3,6.6,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-18,USW00094728,-73.96925,",,W,2400",16.7,42.7,",,W",5.6,56.1,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-19,USW00094728,-73.96925,",,W,2400",6.7,42.7,",,W",0.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-20,USW00094728,-73.96925,",,W,2400",7.8,42.7,",,W",-1.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-21,USW00094728,-73.96925,",,W,2400",5.6,42.7,",,W",-1.0,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-22,USW00094728,-73.96925,",,W,2400",2.8,42.7,",,W",-3.8,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-23,USW00094728,-73.96925,",,W,2400",6.7,42.7,",,W",1.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-24,USW00094728,-73.96925,",,W,2400",9.4,42.7,",,W",4.4,0.5,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-25,USW00094728,-73.96925,",,W,2400",9.4,42.7,",,W",6.1,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
2023-12-26,USW00094728,-73.96925,",,W,2400",10.6,42.7,",,W",6.7,0.0,40.77898,"NY CITY CENTRAL PARK, NY US",",,W"
